order_no,order_date,ship_date,ship_delay_days,customer_name,address,city,state,customer_type,account_manager,order_priority,product_name,product_category,product_container,ship_mode,order_quantity,cost_price,retail_price,discount_pct,shipping_cost,sub_total,discount_amount,order_total,total,cogs,gross_profit,profit_after_shipping,sub_total_raw,discount_amount_raw,order_total_raw,total_raw,order_year,order_month,order_quarter,q_ship_before_order,q_discount_pct_bad,q_sub_total_mismatch,q_discount_amount_mismatch,q_order_total_mismatch,q_total_mismatch,q_profit_margin_mismatch
5693-1,2014-11-22,2014-11-22,0,Julia Barnett,"485 Crown St,Surry Hills",Sydney,NSW,Corporate,Leighton Forrest,Not Specified,"Artisan Flip-Chart Easel Binder, Black",Office Supplies,Small Box,Regular Air,41,13.88,22.38,2.0,15.1,917.5799999999999,18.351599999999998,899.2284,914.3284,569.08,330.1483999999999,315.0483999999999,223.8,2.24,221.56,236.66,2014,11,4,False,False,True,True,True,True,False
5693-1,2015-07-04,2015-07-05,1,Patrick Ryan,"Cnr Williams Road & Lechlade Ave,South Yarra",Melbourne,VIC,Consumer,Yvette Biti,High,Apex Straight Scissors,Office Supplies,Wrap Bag,Express Air,46,5.19,12.98,0.0,3.14,597.08,0.0,597.08,600.22,238.74,358.34000000000003,355.20000000000005,277.2,13.87,255.91,276.81,2015,7,3,False,False,True,True,True,True,False
5693-1,2014-11-22,2014-11-22,0,Julia Barnett,"2a/285A Crown St,Surry Hills",Sydney,NSW,Corporate,Phoebe Gour,Not Specified,"Artisan Flip-Chart Easel Binder, Black",Office Supplies,Small Box,Regular Air,18,13.88,22.38,4.0,15.1,402.84,16.113599999999998,386.72639999999996,401.8264,249.84,136.88639999999995,121.78639999999996,223.8,2.24,221.56,236.66,2014,11,4,False,False,True,True,True,True,False
5693-1,2014-11-22,2014-11-27,5,Becky Pak,"79 Elliott St,Balmain",Sydney,NSW,Consumer,Aanya Zhang,High,"Artisan Flip-Chart Easel Binder, Black",Office Supplies,Small Box,Regular Air,42,13.88,22.38,10.0,15.1,939.9599999999999,93.996,845.9639999999999,861.064,582.96,263.0039999999999,247.9039999999999,223.8,2.24,221.56,236.66,2014,11,4,False,False,True,True,True,True,False
5693-1,2014-11-22,2014-11-22,0,Julia Barnett,"2a/285A Crown St,Surry Hills",Sydney,NSW,Corporate,Phoebe Gour,Medium,"Artisan Flip-Chart Easel Binder, Black",Office Supplies,Small Box,Regular Air,50,13.88,22.38,2.0,15.1,1119.0,22.38,1096.62,1111.7199999999998,694.0,402.6199999999999,387.51999999999987,223.8,2.24,221.56,236.66,2014,11,4,False,False,True,True,True,True,False
5693-1,2014-11-22,2014-11-22,0,Julia Barnett,"2a/285A Crown St,Surry Hills",Sydney,NSW,Consumer,Phoebe Gour,Not Specified,"Artisan Flip-Chart Easel Binder, Black",Office Supplies,Small Box,Express Air,37,13.88,22.38,0.0,15.1,828.06,0.0,828.06,843.16,513.5600000000001,314.4999999999999,299.39999999999986,223.8,2.24,221.56,236.66,2014,11,4,False,False,True,True,True,True,False
5693-1,2014-11-22,2014-11-22,0,Julia Barnett,"485 Crown St,Surry Hills",Sydney,NSW,Corporate,Leighton Forrest,High,"Artisan Flip-Chart Easel Binder, Black",Office Supplies,Wrap Bag,Regular Air,37,13.88,22.38,0.0,15.1,828.06,0.0,828.06,843.16,513.5600000000001,314.4999999999999,299.39999999999986,223.8,2.24,221.56,236.66,2014,11,4,False,False,True,True,True,True,False
5694-1,2014-09-23,2014-09-25,2,Nathan Mautz,"412 Brunswick St,Fitzroy",Melbourne,VIC,Consumer,Connor Betts,High,"DrawIt Colored Pencils, 48-Color Set",Office Supplies,Wrap Bag,Regular Air,27,21.56,36.55,7.0,13.89,986.8499999999999,69.0795,917.7704999999999,931.6604999999998,582.12,335.65049999999985,321.76049999999987,437.28,26.24,413.04,415.39,2014,9,3,False,False,True,True,True,True,False
5695-1,2013-06-26,2013-06-27,1,Roy Collins,"Westfield Sydney,Sydney",Sydney,NSW,Small Business,Natasha Song,Not Specified,PastelOcean Color Pencil Set,Office Supplies,Small Box,Regular Air,30,11.11,19.84,3.0,4.1,595.2,17.856,577.344,581.4440000000001,333.29999999999995,244.0440000000001,239.9440000000001,8.94,0.8,89.45,94.65,2013,6,2,False,False,True,True,True,True,False
5695-1,2014-11-22,2014-11-24,2,Joseph Airdo,"Westfield Sydney,Sydney",Sydney,NSW,Small Business,Natasha Song,Low,Steady Liquid Accent Tank-Style Highlighters,Office Supplies,Wrap Bag,Regular Air,48,1.31,2.84,7.0,0.93,136.32,9.5424,126.77759999999999,127.7076,62.88,63.89759999999999,62.96759999999999,110.76,5.54,105.22,106.15,2014,11,4,False,False,True,True,True,True,False
5695-1,2014-11-22,2014-11-22,0,Julia Barnett,"485 Crown St,Surry Hills",Sydney,NSW,Corporate,Leighton Forrest,Critical,Steady Liquid Accent Tank-Style Highlighters,Office Supplies,Small Pack,Regular Air,49,1.31,2.84,9.0,0.93,139.16,12.5244,126.6356,127.5656,64.19,62.4456,61.5156,110.76,5.54,105.22,106.15,2014,11,4,False,False,True,True,True,True,False
5695-1,2013-07-10,2013-07-10,0,Julie Kriz,"Macquarie Centre Cnr Herring Road & Waterloo Road,Macquarie Park",Sydney,NSW,Small Business,Nicholas Fernandes,Low,Smiths Bulldog Clip,Office Supplies,Wrap Bag,Regular Air,48,2.31,3.78,5.0,0.71,181.44,9.072000000000001,172.368,173.078,110.88,61.488,60.778,58.46,2.27,54.55,55.36,2013,7,3,False,False,True,True,True,True,False
5695-1,2015-09-17,2015-09-17,0,Naresj Patel,"106 Ebley Street,Bondi Junction",Sydney,NSW,Home Office,Leighton Forrest,High,Alto Memo Cubes,Office Supplies,Small Box,Regular Air,48,3.32,5.18,10.0,2.04,248.64,24.864,223.77599999999998,225.81599999999997,159.35999999999999,64.416,62.376,59.96,2.36,51.56,55.6,2015,9,3,False,False,True,True,True,True,False
5695-1,2014-11-23,2014-11-24,1,Joseph Airdo,"Westfield Sydney,Sydney",Sydney,NSW,Home Office,Natasha Song,Not Specified,Steady Liquid Accent Highlighters,Office Supplies,Small Box,Express Air,34,3.47,6.68,7.0,1.5,227.12,15.898400000000002,211.2216,212.7216,117.98,93.24159999999999,91.74159999999999,110.76,5.54,105.22,106.15,2014,11,4,False,False,True,True,True,True,False
5695-1,2015-05-18,2015-05-21,3,Brian DeCherney,"523 King St,Newtown",Sydney,NSW,Small Business,Aanya Zhang,Critical,1726 Digital Answering Machine,Office Supplies,Wrap Bag,Regular Air,16,8.82,20.99,4.0,4.81,335.84,13.433599999999998,322.40639999999996,327.21639999999996,141.12,181.28639999999996,176.47639999999996,992.92,39.83,915.25,925.3,2015,5,2,False,False,True,True,True,True,False
5695-1,2014-06-03,2014-06-04,1,Jeremy Lonsdale,"163 Concord Road,North Strathfield",Sydney,NSW,Consumer,Charlie Bui,Not Specified,Artisan Legal 4-Ring Binder,Office Supplies,Small Box,Regular Air,47,13.64,20.98,3.0,1.49,986.0600000000001,29.5818,956.4782,957.9682,641.08,315.3982,313.90819999999997,233.8,7.22,221.56,236.66,2014,6,2,False,False,True,True,True,True,False
5696-1,2014-10-03,2014-10-04,1,Todd Boyes,"Westfield Miranda, 600 Kingsway,Miranda",Sydney,NSW,Small Business,Preston Senome,Low,Alto Perma 2700 Stacking Storage Drawers,Technology,Jumbo Drum,Delivery Truck,47,8.92,29.74,10.0,6.64,1397.78,139.778,1258.002,1264.642,419.24,838.762,832.122,297.6,0.0,249.6,240.6,2014,10,4,False,False,True,True,True,True,False
5696-1,2013-07-05,2013-07-07,2,Berenike Kampe,"180 High Street,Windsor",Melbourne,VIC,Home Office,Connor Betts,Not Specified,Artisan Poly Binder Pockets,Office Supplies,Small Pack,Regular Air,38,2.26,3.58,0.0,5.47,136.04,0.0,136.04,141.51,85.88,50.16,44.69,127.52,12.74,116.56,117.59,2013,7,3,False,False,True,True,True,True,False
5696-1,2013-03-23,2013-03-26,3,Aaron Smayling,"1737 Botany Rd,Banksmeadow",Sydney,NSW,Corporate,Nicholas Fernandes,Critical,"Angle-D Binders with Locking Rings, Label Holders",Office Supplies,Wrap Bag,Express Air,12,4.53,7.3,10.0,7.72,87.6,8.76,78.83999999999999,86.55999999999999,54.36,24.47999999999999,16.75999999999999,256.0,2.66,256.08,268.58,2013,3,1,False,False,True,True,True,True,False
5696-1,2013-03-16,2013-03-20,4,Christina Vanderzanden,"188 Pitt Street,Sydney",Sydney,NSW,Home Office,Tina Carlton,Low,Beekin 6 Outlet Metallic Surge Strip,Office Supplies,Small Box,Express Air,1,4.46,10.89,3.0,4.5,10.89,0.3267,10.5633,15.0633,4.46,6.1033,1.6033,136.02,9.26,126.66,126.85,2013,3,1,False,False,True,True,True,True,False
5696-1,2015-07-30,2015-07-31,1,Lycoris Saunders,"501 George St,Sydney",Sydney,NSW,Corporate,Samantha Chairs,Low,Bagged Rubber Bands,Technology,Small Box,Regular Air,29,0.24,1.26,3.0,0.7,36.54,1.0961999999999998,35.443799999999996,36.1438,6.96,28.483799999999995,27.783799999999996,53.53,1.13,53.57,53.67,2015,7,3,False,False,True,False,True,True,False
5698-1,2014-11-23,2014-11-27,4,Giulietta Dortch,"180 High Street,Windsor",Melbourne,VIC,Corporate,Connor Betts,Low,Cando PC940 Copier,Technology,Small Box,Regular Air,8,216.0,449.99,1.0,24.49,3599.92,35.9992,3563.9208,3588.4107999999997,1728.0,1835.9207999999999,1811.4307999999999,15299.66,305.99,14993.67,15042.67,2014,11,4,False,False,True,True,True,True,False
5698-1,2014-11-23,2014-11-27,4,Giulietta Dortch,"180 High Street,Windsor",Melbourne,VIC,Corporate,Connor Betts,Critical,Cando PC940 Copier,Office Supplies,Small Box,Express Air,39,278.99,449.99,7.0,49.0,17549.61,1228.4727000000003,16321.1373,16370.1373,10880.61,5440.5273,5391.5273,15299.66,305.99,14993.67,15042.61,2014,11,4,False,False,True,True,True,True,False
5699-1,2015-02-03,2015-02-03,0,Thurra Ners,"Macquarie Centre Cnr Herring Road & Waterloo Road,Macquarie Park",Sydney,NSW,Corporate,Nicholas Fernandes,Low,Smiths SlimLine Pencil Sharpener,Office Supplies,Wrap Bag,Express Air,38,4.79,11.97,2.0,5.81,454.86,9.0972,445.7628,451.57280000000003,182.02,263.7428,257.9328,365.92,19.11,258.65,268.91,2015,2,1,False,False,True,True,True,True,False
5699-1,2014-11-26,2014-11-28,2,Maurice Satty,"188 Pitt Street,Sydney",Sydney,NSW,Consumer,Tina Carlton,High,TechSavi Access Keyboard,Office Supplies,Wrap Bag,Regular Air,1,10.07,15.98,2.0,4.0,15.98,0.3196,15.660400000000001,19.660400000000003,10.07,5.590400000000001,1.5904000000000007,79.9,6.39,73.51,80.01,2014,11,4,False,False,True,True,True,True,False
5699-1,2014-10-27,2014-10-31,4,Mike Gockenbach,"180 High Street,Windsor",Melbourne,VIC,Corporate,Connor Betts,Medium,Pizazz Drawing Pencil Set,Office Supplies,Wrap Bag,Regular Air,10,1.53,2.78,5.0,1.34,27.799999999999997,1.39,26.409999999999997,27.749999999999996,15.3,11.109999999999996,9.769999999999996,93.08,2.33,90.01,94.01,2014,10,4,False,False,True,True,True,True,False
5699-1,2014-10-20,2014-10-22,2,George Ashbrook,"506 Swan Street,Richmond",Melbourne,VIC,Corporate,Connor Betts,Low,Aluminum Document Frame,Office Supplies,Wrap Bag,Express Air,19,5.5,12.22,9.0,2.85,232.18,20.8962,211.2838,214.1338,104.5,106.78380000000001,103.93380000000002,565.06,56.51,508.55,515.19,2014,10,4,False,False,True,True,True,True,False
5701-1,2014-02-12,2014-02-13,1,Julie Prescott,"438 Victoria Avenue,Chatswood",Sydney,NSW,Corporate,Natasha Song,Medium,Alto Memo Cubes,Office Supplies,Small Box,Express Air,50,3.32,5.18,8.0,2.04,259.0,20.72,238.28,240.32,166.0,72.28,70.24,46.62,4.3,42.42,44.46,2014,2,1,False,False,True,True,True,True,False
5701-1,2014-11-30,2014-12-02,2,Lena Creighton,"127 Liverpool St,Sydney",Sydney,NSW,Corporate,Samantha Chairs,High,Alto Memo Cubes,Office Supplies,Small Box,Regular Air,6,3.32,5.18,7.0,2.04,31.08,2.1756,28.9044,30.944399999999998,19.919999999999998,8.9844,6.944400000000001,46.62,4.2,42.42,44.46,2014,11,4,False,False,True,True,True,True,False
5701-1,2014-11-30,2014-12-02,2,Lena Creighton,"127 Liverpool St,Sydney",Sydney,NSW,Small Business,Samantha Chairs,High,Alto Memo Cubes,Office Supplies,Wrap Bag,Express Air,5,3.32,5.18,1.0,2.04,25.9,0.259,25.641,27.680999999999997,16.599999999999998,9.041,7.001,46.62,4.2,42.42,44.46,2014,11,4,False,False,True,True,True,True,False
5702-1,2014-03-17,2014-03-19,2,Bart Watters,"Westfield 1 Anderson St,Chatswood",Sydney,NSW,Home Office,Nicholas Fernandes,Low,Artisan Durable Poly Binders,Office Supplies,Wrap Bag,Regular Air,47,3.37,5.53,10.0,6.98,259.91,25.991000000000003,233.919,240.899,158.39000000000001,75.529,68.54899999999999,59.63,0.0,59.64,60.51,2014,3,1,False,False,True,True,True,True,False
5703-1,2014-12-10,2014-12-12,2,Marc Crier,"Westfield Sydney,Sydney",Sydney,NSW,Corporate,Natasha Song,High,"Laser Neon Mac Format Diskettes, 10/Pack",Office Supplies,Small Box,Regular Air,7,1.87,8.12,7.0,2.83,56.839999999999996,3.9788,52.8612,55.691199999999995,13.09,39.77119999999999,36.941199999999995,89.32,5.36,83.96,86.79,2014,12,4,False,False,True,True,True,True,False
5703-1,2015-05-15,2015-05-17,2,Penelope Sewall,"96 Liverpool St,Sydney",Sydney,NSW,Home Office,Samantha Chairs,Not Specified,Apex Preferred Stainless Steel Scissors,Office Supplies,Small Box,Express Air,36,2.5,5.68,2.0,3.6,204.48,4.0896,200.3904,203.9904,90.0,110.3904,106.7904,259.2,2.29,239.21,232.79,2015,5,2,False,False,True,True,True,True,False
5703-1,2014-10-02,2014-10-04,2,Jennifer Jackson,"523 King St,Newtown",Sydney,NSW,Consumer,Aanya Zhang,Not Specified,UGen Ultra Professional Cordless Optical Suite,Technology,Small Pack,Regular Air,21,156.5,300.97,9.0,7.18,6320.370000000001,568.8333,5751.536700000001,5758.716700000001,3286.5,2465.0367000000006,2457.8567000000007,965.06,9.69,870.56,888.43,2014,10,4,False,False,True,True,True,True,False
5703-1,2014-12-06,2014-12-08,2,Vivek Gonzalez,"53 Riley Street,Woolloomooloo",Sydney,NSW,Home Office,Tina Carlton,Critical,Artisan Round Ring Poly Binders,Office Supplies,Small Pack,Regular Air,21,1.82,2.84,3.0,5.44,59.64,1.7892,57.8508,63.2908,38.22,19.6308,14.1908,59.64,0.6,59.04,64.48,2014,12,4,False,False,False,True,True,False,False
5704-1,2015-10-21,2015-10-23,2,Sung Shariari,"6/15 Cross Street,Double Bay",Sydney,NSW,Corporate,Leighton Forrest,Not Specified,Artisan 4877 Labels,Office Supplies,Wrap Bag,Regular Air,39,2.29,3.69,10.0,0.5,143.91,14.391,129.519,130.019,89.31,40.209,39.709,14.58,0.7,14.49,15.76,2015,10,4,False,False,True,True,True,True,False
5704-1,2015-02-18,2015-02-21,3,Sandra Glassco,"224A Gertrude St,Fitzroy",Melbourne,VIC,Corporate,Connor Betts,Critical,Artisan Hi-Liter Fluorescent Desk Style Markers,Office Supplies,Small Pack,Regular Air,40,1.76,3.38,5.0,0.85,135.2,6.76,128.44,129.29,70.4,58.03999999999999,57.18999999999999,66.36,3.98,62.38,69.36,2015,2,1,False,False,True,True,True,True,False
5705-1,2014-10-21,2014-10-22,1,Greg Hansen,"221 Barkly St,St Kilda",Melbourne,VIC,Home Office,Yvette Biti,Medium,Artisan Hi-Liter Pen Style Six-Color Fluorescent Set,Office Supplies,Wrap Bag,Regular Air,19,2.16,3.85,1.0,0.7,73.15,0.7315,72.41850000000001,73.11850000000001,41.040000000000006,31.378500000000003,30.678500000000003,76.6,2.71,74.39,74.88,2014,10,4,False,False,True,True,True,True,False
5706-1,2014-12-01,2014-12-05,4,Ed Braxton,"499-501 Lygon Street,Carlton North",Melbourne,VIC,Consumer,Yvette Biti,High,Colored Envelopes,Office Supplies,Small Pack,Regular Air,24,2.25,3.69,10.0,2.5,88.56,8.856,79.70400000000001,82.20400000000001,54.0,25.704000000000008,23.204000000000008,151.29,12.1,139.19,141.69,2014,12,4,False,False,True,True,True,True,False
5706-1,2014-12-05,2014-12-06,1,Janet Martin,"260 Marrickville Rd,Marrickville",Sydney,NSW,Corporate,Nicholas Fernandes,Not Specified,Colored Envelopes,Office Supplies,Small Box,Regular Air,8,2.25,3.69,5.0,2.5,29.52,1.476,28.044,30.544,18.0,10.044,7.5440000000000005,151.29,12.1,139.19,141.69,2014,12,4,False,False,True,True,True,True,False
5708-1,2014-12-06,2014-12-08,2,Vivek Gonzalez,"53 Riley Street,Woolloomooloo",Sydney,NSW,Home Office,Tina Carlton,Low,Artisan Round Ring Poly Binders,Office Supplies,Wrap Bag,Regular Air,30,1.82,2.84,1.0,5.44,85.19999999999999,0.8519999999999999,84.34799999999998,89.78799999999998,54.6,29.747999999999983,24.307999999999982,59.64,0.6,59.04,64.48,2014,12,4,False,False,True,True,True,True,False
5708-1,2014-12-06,2014-12-08,2,Janet Martin,"24 Addison Rd,Marrickville",Sydney,NSW,Corporate,Radhya Staples,High,Artisan Reinforcements for Hole-Punch Pages,Office Supplies,Small Box,Express Air,12,1.19,1.98,3.0,4.77,23.759999999999998,0.7127999999999999,23.047199999999997,27.817199999999996,14.28,8.767199999999997,3.9971999999999976,59.64,0.6,59.04,64.48,2014,12,4,False,False,True,True,True,True,False
5708-1,2014-12-06,2014-12-08,2,Vivek Gonzalez,"53 Riley Street,Woolloomooloo",Sydney,NSW,Corporate,Tina Carlton,Medium,Artisan Reinforcements for Hole-Punch Pages,Office Supplies,Small Box,Regular Air,10,1.19,1.98,1.0,4.77,19.8,0.198,19.602,24.372,11.899999999999999,7.702000000000002,2.932000000000002,59.64,0.6,59.04,64.48,2014,12,4,False,False,True,True,True,True,False
5708-1,2014-12-06,2014-12-08,2,Thea Hendricks,"412 Brunswick St,Fitzroy",Melbourne,VIC,Small Business,Connor Betts,Not Specified,Artisan Round Ring Poly Binders,Office Supplies,Wrap Bag,Regular Air,37,1.82,2.84,7.0,5.44,105.08,7.355600000000001,97.7244,103.1644,67.34,30.3844,24.944399999999998,59.64,0.5,59.04,64.48,2014,12,4,False,False,True,True,True,True,False
5709-1,2014-07-25,2014-07-26,1,Philip Brown,"499-501 Lygon Street,Carlton North",Melbourne,VIC,Home Office,Yvette Biti,Critical,"Angle-D Binders with Locking Rings, Label Holders",Technology,Medium Box,Regular Air,8,4.53,7.3,9.0,7.72,58.4,5.255999999999999,53.144,60.864,36.24,16.903999999999996,9.183999999999997,255.6,2.66,253.04,256.64,2014,7,3,False,False,True,True,True,True,False
5709-1,2014-02-09,2014-02-13,4,Susan MacKendrick,"53 Riley Street,Woolloomooloo",Sydney,NSW,Corporate,Tina Carlton,Not Specified,Office Shears by Apex,Office Supplies,Small Pack,Regular Air,2,0.94,2.08,1.0,2.56,4.16,0.041600000000000005,4.1184,6.6784,1.88,2.2384000000000004,-0.32159999999999966,72.2,6.49,65.51,66.71,2014,2,1,False,False,True,True,True,True,False
5710-1,2013-04-30,2013-05-02,2,Pamela Stobb,"273 George Street,Sydney",Sydney,NSW,Small Business,Leighton Forrest,Not Specified,Apex Design Stainless Steel Bent Scissors,Technology,Small Box,Regular Air,34,2.87,6.84,7.0,4.42,232.56,16.279200000000003,216.2808,220.7008,97.58,118.7008,114.2808,261.92,26.23,263.03,276.83,2013,4,2,False,False,True,True,True,True,False
5710-1,2014-12-08,2014-12-10,2,Robert Barroso,"163 Concord Road,North Strathfield",Sydney,NSW,Small Business,Charlie Bui,Critical,Deluxe Rollaway Locking File with Drawer,Office Supplies,Small Box,Regular Air,23,178.83,415.88,2.0,11.37,9565.24,191.3048,9373.9352,9385.3052,4113.09,5260.8452,5249.4752,1663.52,49.91,1613.61,1624.98,2014,12,4,False,False,True,True,True,True,False
5710-1,2014-08-11,2014-08-13,2,Adrian Hane,"70 High Street,Windsor",Melbourne,VIC,Home Office,Connor Betts,Medium,Deluxe Rollaway Locking File with Drawer,Office Supplies,Small Pack,Regular Air,10,178.83,415.88,5.0,11.37,4158.8,207.94000000000003,3950.86,3962.23,1788.3000000000002,2162.56,2151.19,1663.52,49.91,1613.61,1624.98,2014,8,3,False,False,True,True,True,True,False
5710-1,2014-12-09,2014-12-11,2,Linda Southworth,"359 Crown Street,Surry Hills",Sydney,NSW,Consumer,Phoebe Gour,Low,Deluxe Rollaway Locking File with Drawer,Office Supplies,Wrap Bag,Regular Air,41,178.83,415.88,5.0,11.37,17051.079999999998,852.554,16198.525999999998,16209.895999999999,7332.030000000001,8866.495999999997,8855.125999999997,1663.52,49.91,1613.61,1624.98,2014,12,4,False,False,True,True,True,True,False
5711-1,2013-04-26,2013-04-26,0,Thomas Boland,"180 High Street,Windsor",Melbourne,VIC,Corporate,Connor Betts,Not Specified,Steady Liquid Accent Tank-Style Highlighters,Office Supplies,Wrap Bag,Regular Air,40,1.31,2.84,3.0,0.93,113.6,3.408,110.192,111.122,52.400000000000006,57.79199999999999,56.86199999999999,39.84,3.49,36.29,37.49,2013,4,2,False,False,True,False,True,True,False
5711-1,2014-12-09,2014-12-11,2,Linda Southworth,"359 Crown Street,Surry Hills",Sydney,NSW,Home Office,Phoebe Gour,High,Xit Blank Computer Paper,Office Supplies,Small Box,Regular Air,34,12.39,19.98,7.0,5.77,679.32,47.552400000000006,631.7676,637.5376,421.26,210.50760000000002,204.73760000000001,959.04,9.59,949.45,955.22,2014,12,4,False,False,True,True,True,True,False
5711-1,2014-12-25,2014-12-27,2,Brian Stugart,"88 Oxford St,Woollahra",Sydney,NSW,Small Business,Charlie Bui,Not Specified,Xit Blank Computer Paper,Technology,Small Box,Regular Air,8,12.39,19.98,7.0,5.77,159.84,11.1888,148.65120000000002,154.42120000000003,99.12,49.53120000000001,43.76120000000002,959.04,9.59,949.45,955.22,2014,12,4,False,False,True,True,True,True,False
5712-1,2015-11-30,2015-12-01,1,Paul MacIntyre,"60 Commercial Rd,Prahran",Melbourne,VIC,Consumer,Yvette Biti,Medium,Artisan 474 Labels,Office Supplies,Wrap Bag,Regular Air,30,1.84,2.88,5.0,0.99,86.39999999999999,4.319999999999999,82.08,83.07,55.2,26.879999999999995,25.889999999999997,87.82,3.51,83.97,88.96,2015,11,4,False,False,False,True,True,True,False
5712-1,2013-05-20,2013-05-22,2,Steve Carroll,"Macquarie Centre Cnr Herring Road & Waterloo Road,Macquarie Park",Sydney,NSW,Small Business,Nicholas Fernandes,Not Specified,Xit Blank Computer Paper,Office Supplies,Small Box,Regular Air,16,12.39,19.98,7.0,5.77,319.68,22.3776,297.30240000000003,303.0724,198.24,99.06240000000003,93.29240000000003,187.22,12.11,176.11,177.73,2013,5,2,False,False,True,True,True,True,False
5712-1,2013-02-13,2013-02-15,2,Susan Vittorini,"3 Carrington Road ,Box Hill",Melbourne,VIC,Consumer,Yvette Biti,High,Apex Straight Scissors,Office Supplies,Wrap Bag,Express Air,43,5.19,12.98,7.0,3.14,558.14,39.0698,519.0702,522.2102,223.17000000000002,295.9002,292.7602,755.82,58.07,630.61,636.52,2013,2,1,False,False,True,True,True,True,False
